id,username,created_at,lng,lat,text
1517594716380053504,transitplans,Fri Apr 22 20:02:30 +0000 2022,-71.0887125,42.3136695,Finally my very slow crawl into Boston is complete.Now for the fun part of making it to the hotel in the far flun… https://t.co/AFA4gFKaT9
1517594718271684608,BigBlackDevin,Fri Apr 22 20:02:31 +0000 2022,-82.44269399999999,27.9965945,Don’t Lose Sight by @lawrencetheband is helping me make it through April!!! 😮‍💨
1517594718430920704,aaleighav,Fri Apr 22 20:02:31 +0000 2022,-117.585658,33.859093,Metal goes through plastic
1517594718384930817,Boutique729,Fri Apr 22 20:02:31 +0000 2022,-74.4372135,39.36451,"I don’t argue anymore, I hold it in until I explode 🤷🏽‍♀️"
1517594719341133830,GarettJones,Fri Apr 22 20:02:31 +0000 2022,-79.42086499999999,38.003375500000004,On airplane masking:
1517594719261499392,Bill29487414,Fri Apr 22 20:02:31 +0000 2022,-74.82424599999999,39.001388500000004,Mood.... https://t.co/GhnurAinfj
1517594721354452997,nickyjoro,Fri Apr 22 20:02:31 +0000 2022,-86.791549,36.200008,"like homie we get it you wanna die but don’t want it to directly be your fault of the ‘chute malfunctions, big freaking WHOOP"
1517594720528130049,Irby_Beth,Fri Apr 22 20:02:31 +0000 2022,-98.259279,26.200276,Only Halfway of the first day @STXComicCon and it was absolutely amazing! After finally showing the tattoo… https://t.co/kjaaX97qdR
1517594721878650880,IOjeda_VDSES,Fri Apr 22 20:02:31 +0000 2022,-106.4174305,31.793368,"How do we get our Friday started @VDelSol_ES? We check in, get our blood flowing, and begin small group instruction… https://t.co/C6LGAweWra"
1517594723011158018,Duke63,Fri Apr 22 20:02:32 +0000 2022,-73.766756,43.066929,@tarashdev Middle ground on it
1517594722986082305,dansewell,Fri Apr 22 20:02:32 +0000 2022,-84.3515265,39.1298875,"“Oh, Dear! Yankees in Georgia! How did they ever get in?” (@MTG does Aunt Pittypat)"
1517594723824726016,3bluemoreblue,Fri Apr 22 20:02:32 +0000 2022,-94.3783325,39.0880045,Become ungovernable.
1517594723946541056,ponto51,Fri Apr 22 20:02:32 +0000 2022,-77.179836,39.142709,Hawks. https://t.co/6pEA5xzz3E
1517594726127570944,Sheenkaaa,Fri Apr 22 20:02:32 +0000 2022,-83.804475,27.698681999999998,Weirdos
1517594726916104198,sedariahh,Fri Apr 22 20:02:33 +0000 2022,-91.0907995,30.4591,see if I had a blunt! I would not be crying.
1517594726719016960,David_A_Fisher,Fri Apr 22 20:02:33 +0000 2022,-97.754724,30.323345500000002,"All across Africa, Red Cross and Red Crescent volunteers are working to reduce the impacts of climate change, inclu… https://t.co/GYtbukjrVn"
1517594728765607936,FlyerJt13,Fri Apr 22 20:02:33 +0000 2022,-116.771841,49.142975,"@RomaineBostick @CarolineHydeTV You’re such a rascal, Romaine…😂 A “mick taker” as they say back in the olde country."
1517594728392396800,locarlso,Fri Apr 22 20:02:33 +0000 2022,-108.73228599999999,42.831336,@SamHeughan @MyPeakChallenge A little better pic maybe? https://t.co/SjoLu31Qra
1517594729252282368,Ihatethomyorke,Fri Apr 22 20:02:33 +0000 2022,-83.057917,42.393952,"@clukawski Expensive and easy to lose, truly a genius scam on the inventors end"
1517594729558421504,PoliticalSurf,Fri Apr 22 20:02:33 +0000 2022,-111.9650695,41.2177985,"Mormon History and Culture : Nauvoo City Council’s minutes of 1840s provide chaos, contention and lies: https://t.co/JzkRAuIwPl"
1517594731185946625,HARLEYBARLEY3,Fri Apr 22 20:02:34 +0000 2022,-85.344978,36.438213,Harley Upchurch &amp; invisible wife  https://t.co/9hGrMuN988
1517594730233622528,GroovyKevMan,Fri Apr 22 20:02:33 +0000 2022,-122.043373,37.313083000000006,"#JohnnyDepp and #SteveWhitmire as #KermitTheFrog, seen here in better days. It's not too late for Steve; be a dashi… https://t.co/FD1aT9Ff8j"
1517594733232623616,GradolfTeresa,Fri Apr 22 20:02:34 +0000 2022,-122.791854,45.424870999999996,@katiecouric I bind bound return the demons where they belong in the name of jesus christ And THE AUTHORITY OF JESUS CHRIST
1517594736395268097,KathyCo77753293,Fri Apr 22 20:02:35 +0000 2022,-81.5945275,35.752455499999996,@Victor03094175 You have a wonderful day also!
1517594737334624256,CareyPW2,Fri Apr 22 20:02:35 +0000 2022,-111.91702599999999,40.765805,"@irishcoda54 @jodyjsperling That's what I do, too."
1517594737162686464,Gov_White,Fri Apr 22 20:02:35 +0000 2022,-118.4119065,34.0207895,God's Gift Never Fake What Ain't Inside YouMafia ⚡Higher Learning 2 Out &amp; Available Now(Link In My Bio)… https://t.co/CxUZS0KJmW
1517594738030833665,LisaPanagos,Fri Apr 22 20:02:35 +0000 2022,-118.779,34.0304,Beautiful earth! Happy Earth Day! I’m chillin’ in Malibu.  #lisapanagos #malibubeach #chardonnay #ocean #nature… https://t.co/OCo2BI9UvP
1517594738404253697,Zenoxx69,Fri Apr 22 20:02:35 +0000 2022,-97.65337229,35.45065468,"I'm at https://t.co/8DYIT2fcdM Services, LLC — OKC5 Sort Center | OKC9 CReturns Processing Center | HOK1 AmXL Huge… https://t.co/pTUb0DM7EB"
1517594739423408128,drop_dead_greg,Fri Apr 22 20:02:36 +0000 2022,-117.1127915,34.2104715,Oh snaps
1517594739561836544,ARTICANNABELLUM,Fri Apr 22 20:02:36 +0000 2022,-123.1224015,44.065621,@ROLEX @InsideNatGeo THEY SCALPED ME BECAUSE I REFUSE TO PASS THE FIRE INSPECTION!
1517594741583474689,jessalynntyree,Fri Apr 22 20:02:36 +0000 2022,-121.8737305,37.331159,I’m just gonna book a flight somewhere random so the money gets put to use because it won’t be used any other way.
1517594742359400448,guiltrippingg,Fri Apr 22 20:02:36 +0000 2022,-122.630908,45.536402,i spent $300 on @kurtisconner tickets https://t.co/gL5q6S3pUD
1517594743110311936,coolcontrol_,Fri Apr 22 20:02:36 +0000 2022,-97.754724,30.323345500000002,That’s exactly the problem tbh. Xavier need to update the visual &amp; social media ASAP. Why is it still in 2008?
1517594743236173824,MackintoshRltrs,Fri Apr 22 20:02:36 +0000 2022,-77.442,39.4158,Abigail Sievers would love to show you the #listing at 1205 Rock Hill Drive #Frederick #MD  #realestate… https://t.co/345GVtyw9O
1517594745392054274,Izekhangeles,Fri Apr 22 20:02:37 +0000 2022,-79.2725695,43.629311,@Browns_Riversid you are. I’m doing the spinning wheel this evening!🙌🏻🔥
1517594745580576768,CryptoVasquez,Fri Apr 22 20:02:37 +0000 2022,-119.30660750000001,37.2691755,"@tiperoff Changing the block reward will certainly be apart of governance, but unsure to which extent. Something to… https://t.co/jZP4rsDmeL"
1517594746318995457,ChezAnderson4,Fri Apr 22 20:02:37 +0000 2022,-76.62048200000001,39.284712999999996,My mood right now 🥺
1517594746889277440,lilpapabean,Fri Apr 22 20:02:37 +0000 2022,-74.073332,42.01648,"🥝👱🏻‍♀️✨ kiiwi, spice, and everything nice ☀️"
1517594747531055107,jrodgap,Fri Apr 22 20:02:38 +0000 2022,-90.57608507,41.562209,"I'm at Barnes &amp; Noble - @bnbuzz in Davenport, IA https://t.co/BmlhxDTwL4"
1517594747715661824,larrypeacemusic,Fri Apr 22 20:02:38 +0000 2022,-93.2620465,44.9706105,"Yooooo, coming in with another new one and it’s #1 on Brotha Milty’s chart."
1517594747845726208,TeeDash1,Fri Apr 22 20:02:38 +0000 2022,-82.372728,28.042489500000002,Only Wiz get free verses I see lol
1517594748520996867,Shanyele1,Fri Apr 22 20:02:38 +0000 2022,-96.60672550000001,32.719393,Definitely
1517594748227407873,thatgueropaul,Fri Apr 22 20:02:38 +0000 2022,-96.347781,30.6658585,"Dunk on EP’s airport all you want, but they have the quickest TSA check in you’ll ever experience! https://t.co/u3ml8Llkvq"
1517594750097842176,ChadCarpenter_,Fri Apr 22 20:02:38 +0000 2022,-159.3600365,21.970733,Some guy just asked me if i was novak djokovic and i said i wasn’t and he took a selfie and took off lmao!!!
1517594752182542336,511nyAlbany,Fri Apr 22 20:02:39 +0000 2022,-73.547058,42.635434,Cleared: Construction on #NY43 Both directions from Victor Lane to Taborton Road; Miller Hill Road; NY 66
1517594752157421568,511NYMidHudson,Fri Apr 22 20:02:39 +0000 2022,-73.731846,40.94927,Cleared: Construction on #US1 Both directions from Library Lane to Spruce Street
1517594752044183554,jeffpiatt,Fri Apr 22 20:02:39 +0000 2022,-75.4839355,40.591825,@ChrisConwayDC Disney was planning on building a actual city and Reddy Creek Improvement District was made so that… https://t.co/OJj4q54nak
1517594752241348617,511nyWNY,Fri Apr 22 20:02:39 +0000 2022,-78.121668,42.780714,Cleared: Closure on #NY19 Both directions from Sayre Rd to Saltvale Rd.
1517594752312655873,511nyRochester,Fri Apr 22 20:02:39 +0000 2022,-77.214054,42.864074,Cleared: Construction on #NY5 at Route 247
1517594752916537348,511NYMidHudson,Fri Apr 22 20:02:39 +0000 2022,-73.776213,41.161953,Cleared: Construction on #NY120 Both directions from Spring Lane to Meadow Lane
1517594753004711938,511nyRochester,Fri Apr 22 20:02:39 +0000 2022,-77.290815,42.871644,Cleared: Construction on #NY5 at Middle Cheshire Road
1517594752912441348,511nyAlbany,Fri Apr 22 20:02:39 +0000 2022,-73.610755,42.642306,Cleared: Construction on #NY43 Both directions from Meeler Rd to Reichards Lake Road; NY 351
1517594753705168896,511NYMidHudson,Fri Apr 22 20:02:39 +0000 2022,-73.81862,41.080492,Cleared: Construction on #NY9A Both directions from Browns Lane to Hunter Lane
1517594753730330630,511nyAlbany,Fri Apr 22 20:02:39 +0000 2022,-73.766952,42.816595,Cleared: Incident on #I87Northway NB at Exit 8; Crescent Road
1517594754946674689,PrestonWillett,Fri Apr 22 20:02:39 +0000 2022,-78.510732,38.046245,Stop No. 1 of a busy weekend at UVA:@UVASoftball hosting Pitt in their final home series of the season. https://t.co/3uf0NMMO4V
1517594755844263937,SandeepNathanMD,Fri Apr 22 20:02:39 +0000 2022,-87.732013,41.8335845,Looking forward to a great #SCAI2022 and to seeing you guys at this session!  @SCAI
1517594756943159298,TradeTexasBig,Fri Apr 22 20:02:40 +0000 2022,-97.754724,30.323345500000002,Bought some biotechs .
1517594757198802944,gothrot666,Fri Apr 22 20:02:40 +0000 2022,-122.4359785,37.7706565,Mousey boy
1517594757618450432,YvonneCThatsMe,Fri Apr 22 20:02:40 +0000 2022,-95.44648649999999,29.838495,@Oh_Ya_C_Rob Kinda….. swim suit weather!!!
1517594757165244416,SkyCirclesLA,Fri Apr 22 20:02:40 +0000 2022,-118.23686245,33.8492041,"N49249, a Cessna 150/152, is circling over Carson at 625 feet, speed 91 MPH, squawking 1200, 0.3 miles from Los Ang… https://t.co/CedbAWRnRl"
1517594760055115776,___Stephh09,Fri Apr 22 20:02:41 +0000 2022,-118.325145,34.182159999999996,"I need a drink and a nap, I just don’t know in what order."
1517594760231411716,RockDeLis,Fri Apr 22 20:02:41 +0000 2022,-90.11990415,29.9663793,"$5.04 this weekend only. @ 17th ""HOLLYGROVE"" https://t.co/Dihc8Efwvg"
1517594760495652864,askcwebb,Fri Apr 22 20:02:41 +0000 2022,-73.98482,40.69803,I'm just being receptive to the man man with 100% of the information.  Always willing to learn- Blessings Bro James… https://t.co/PwW9VfJGf9
1517594760868900865,fatimaamejia,Fri Apr 22 20:02:41 +0000 2022,-73.8494415,40.8503475,I give up on love LMFAO
1517594760894201857,511nyWNY,Fri Apr 22 20:02:41 +0000 2022,-79.573532,42.074672,Updated: Construction on #NY76 Both directions from NY 474 to I-86 https://t.co/BhVB8ZH9Eb
1517594761221316609,francisdmarion,Fri Apr 22 20:02:41 +0000 2022,-84.2846815,39.3133955,@golfsupersteve Sounds delish
1517594761749803009,SpartanPrint,Fri Apr 22 20:02:41 +0000 2022,-83.910722,34.217864,"Congratulations to Carson Pendley on winning the 2022 Mountain Laurel Festival’s Design Contest for Clarkesville, G… https://t.co/OqLaG5HE4k"
1517594761737166850,511nyWNY,Fri Apr 22 20:02:41 +0000 2022,-78.782813,42.691655,Updated: Construction on #NY391 Both directions from Meadow Drive to Ripple Drive https://t.co/MqZuHssJa4
1517594762852941826,511nyWNY,Fri Apr 22 20:02:41 +0000 2022,-78.983641,43.178816,Updated: Construction on #NY104 Both directions from Model City Road; CR 8 to Creek Road; NY 18 https://t.co/TUc0wR5eL1
1517594763389722627,be_handy,Fri Apr 22 20:02:41 +0000 2022,-98.5406515,29.417501,The GOP argument fails.https://t.co/N8qYbcMeyl
1517594763955949570,511nyWNY,Fri Apr 22 20:02:41 +0000 2022,-78.922688,42.966154,Updated: Construction on #NY266 NB from Exit   - Sheridan Drive; Ramp to Sawyer Avenue https://t.co/mIgvUy2VeA
1517594765423890432,joe_wrote_this,Fri Apr 22 20:02:42 +0000 2022,-117.17357100000001,34.052873500000004,@BenLehnardt Are you a politician if you don’t say folks? https://t.co/Ugic0J4fvE
1517594765914685442,Samsonprops,Fri Apr 22 20:02:42 +0000 2022,-77.3488,38.638,Do you know someone looking for a great #property in #Woodbridge?   #realestate https://t.co/fqM4igfMOe https://t.co/fgOMP3gD7B
1517594766329929737,eminabec,Fri Apr 22 20:02:42 +0000 2022,-71.112377,42.3781975,im convinced we discover art when we are in need of it—when we are ready to understand it. check out;… https://t.co/v5G8Aj181N
1517594766850105346,WETHEKINDOMQ,Fri Apr 22 20:02:42 +0000 2022,-81.902408,36.042268,Listening to Rescue by @lauren_daigle on @PandoraMusichttps://t.co/21sL2i4gts https://t.co/1lcpbpxgeT
1517594768724926464,young_mirrrr,Fri Apr 22 20:02:43 +0000 2022,-75.117998,40.0048655,@Yellowisme___ wya I got liquor 👀
1517594769345581057,Geoffrey_Wardle,Fri Apr 22 20:02:43 +0000 2022,-116.238001,43.598033,@smbrnsn @ms_peaceweaver Yeah except for a land trust accepting a conservation under a clear statutory regime accep… https://t.co/dIh9Hb1767
1517594769429786624,511NY,Fri Apr 22 20:02:43 +0000 2022,-74.444511,39.362805,Updated: Construction on #AtlanticCitybrigantineConnector NB from South of Bacharach Blvd/Convention Center to Exit… https://t.co/iusYLlixCi
1517594770301874176,ThomasJinLA,Fri Apr 22 20:02:43 +0000 2022,-118.4119065,34.0207895,@Todd_Spence The Beatles
1517594769756729346,rasheencarbin,Fri Apr 22 20:02:43 +0000 2022,-77.063732,38.944595,Someone shot at Van Ness https://t.co/LT3bF1qqxc
1517594770620694529,omeallain79,Fri Apr 22 20:02:43 +0000 2022,-75.77004099999999,42.746617,Last chance to enter!!
1517594770666921984,jcmenocal,Fri Apr 22 20:02:43 +0000 2022,-80.3857485,25.596807,@Walgreens Walgreens customer service sucks.
1517594772457852930,LaurenceWHolmes,Fri Apr 22 20:02:43 +0000 2022,-87.732013,41.8335845,@BigAntHerron @hbomax For Sunday…
1517594773879623681,divinitydust,Fri Apr 22 20:02:44 +0000 2022,-117.9248925,33.8893475,mood for this weekend
1517594774735360002,FearOfPieces,Fri Apr 22 20:02:44 +0000 2022,-75.117998,40.0048655,You getting Doc Rivers and you gone be happy
1517594775087681536,ItsJeffLe,Fri Apr 22 20:02:44 +0000 2022,-95.44648649999999,29.838495,I kinda miss having longer hair https://t.co/KGZ3j9IBYK
1517594776375226368,bryanbehar,Fri Apr 22 20:02:44 +0000 2022,-118.4119065,34.0207895,Is there anyone more overjoyed by the timing of the MTG hearing than Ol’ Kevin McCarthy? Remember when he was in the news?
1517594777033879555,_ThaKrib,Fri Apr 22 20:02:45 +0000 2022,-86.611411,34.7060265,Life can be simple.
1517594776933183489,Rools1Karim,Fri Apr 22 20:02:45 +0000 2022,-96.7617535,32.819858499999995,@MythyMoo Congratulations on your success
1517594777004527617,IWTMYL,Fri Apr 22 20:02:45 +0000 2022,-74.2554,40.7887,"Just posted a photo @ West Orange, New Jersey https://t.co/Hc1T8SrkmG"
1517594779198099457,Alejand27833170,Fri Apr 22 20:02:45 +0000 2022,-100.29359149999999,25.6417185,@SeaborneAndrew I ask Light for you..                   Shalom 🙏✨
1517594780695416839,SouthSubSA,Fri Apr 22 20:02:45 +0000 2022,-87.5528075,41.5673645,@interfcchicago @HoustonDynamo It been awesome watching his progress from afar. Hopefully he keeps moving on up!!!
1517594780917800962,bruce_in,Fri Apr 22 20:02:45 +0000 2022,-79.2725695,43.629311,@jkenney Kenney needs to up his game.  He is a leaden anchor dragging back Alberta's economy.
1517594780917805057,HopeDealer313,Fri Apr 22 20:02:45 +0000 2022,-83.099288,42.3527865,Property values often go down in violent neighborhoods and so banks are wary of providing loans for poorer people.… https://t.co/CDBDgfgfji
1517594781039439873,4everSagacious,Fri Apr 22 20:02:46 +0000 2022,-73.8311875,40.6708795,@NFTaggregator Check out the next #NFTProject    #FamilyTeesNFT @FamilyTeesNFT Join Discord to meet the team!! Min… https://t.co/GvUDzUnt9L
1517594779672059904,GreenStandards,Fri Apr 22 20:02:45 +0000 2022,-74.7243235,40.073040500000005,Client #EarthDay Spotlight: See how @EisaiUS diverted 406 tons of corporate furniture from landfill while supportin… https://t.co/I8IFYMH0Tb
1517594783824371713,miggiesmalls,Fri Apr 22 20:02:46 +0000 2022,-97.688146,29.878923,@RexDangerSeeker @AdamStBear @DavidTVF IF hive responding?? https://t.co/T1Qf4gTpnz
1517594786068418561,scaryhours,Fri Apr 22 20:02:47 +0000 2022,-80.7517875,41.0370975,I can't wait for @Disney to pack up and leave Florida. @RonDeSantisFL is a piece of turd.
1517594787247013890,AuroraBrewWorks,Fri Apr 22 20:02:47 +0000 2022,-78.6171,42.7668,"𝐍𝐨𝐰 𝐓𝐇𝐈𝐒 𝐢𝐬 𝐚 𝐛𝐫𝐞𝐰𝐞𝐫𝐲 𝐚𝐟𝐭𝐞𝐫 𝐦𝐲 𝐨𝐰𝐧 𝐡𝐞𝐚𝐫𝐭!🤍 @wildeastbrewing 𝐨𝐟 𝐁𝐫𝐨𝐨𝐤𝐥𝐲𝐧, 𝐍𝐘 🤍 @ East Aurora, New York https://t.co/PglwrUis0S"
1517594786496016384,EricCurryCo,Fri Apr 22 20:02:47 +0000 2022,-122.4359785,37.7706565,"Ghirardelli &amp; Del Monte Squares are very similar to each other, although I’m not sure there are residences at Del M… https://t.co/WhTDsIEYbQ"
1517594790220623872,conspiracylife,Fri Apr 22 20:02:48 +0000 2022,-122.2286855,37.791994,"@TwinsAstudmuff And judging by the lack of response, @CharriseJLane broached the topic without the necessary range… https://t.co/6lY3iYpUCo"
1517594790665371650,mdseeley,Fri Apr 22 20:02:48 +0000 2022,-73.9685415,40.780709,@Loop528 Congratulations! Proud of you!!
1517594791353233409,vikingtfxc,Fri Apr 22 20:02:48 +0000 2022,-122.913,44.5298,Rob Allen Twilight Invitational is today @ Lebanon High School @ 4:15! See you there Viks! @ Lebanon High School (O… https://t.co/57m6xU7bYA
1517594791923519488,GaryHar70258384,Fri Apr 22 20:02:48 +0000 2022,-106.632718,35.1170025,@BarbByrum These days it is a dangerous job.
1517594792468914176,SaxeeSmith,Fri Apr 22 20:02:48 +0000 2022,-82.063185,33.4407175,Happy Friday Family....Regaining strength and looking forward to this week's upcoming events. Stay tuned....… https://t.co/gLUiU8DMvW
1517594794889035778,where_is_jeff,Fri Apr 22 20:02:49 +0000 2022,-83.0266156,40.2033639,"I'm at @Kroger Marketplace in Lewis Center, OH https://t.co/vOhjGjsFXh"
